z,target
-23.335006337981756,-2.1733332299339563
42.79951980122374,-2.4203358528048535
20.49283797021954,-2.170341372183512
48.56154242711803,-2.428849430234144
-45.90080417846304,-2.4222201819872717
-3.0819098232121505,-2.307754162595449
47.588980208951185,-2.358305468733834
-37.50673759109864,-2.2751453148227156
-38.96790070526448,-2.424116371366895
1.9678230550333708,-2.180112080210431
7.264282112164189,-2.191955983927929
-17.06978156568367,-2.1728283522920777
-27.223001046554995,-2.412851132603644
17.68165759099439,-2.4195907173471625
31.29083547835964,-2.3162194603928903
-30.36972928114442,-2.1874817730910063
15.328786253670245,-2.251879711400358
43.01323441766185,-2.407166216855467
-48.06672626926684,-2.1948003908251805
-38.06296609904321,-2.3462642431804177
3.7677642195401404,-2.376186105834595
-12.267775111932835,-2.261756840779767
5.503734125654006,-2.391375589606878
12.16367256171663,-2.3509472590848297
-30.808594419776814,-2.225811769228723
-9.428757351373186,-2.299482680586847
-0.8338644474928927,-2.3962694039382093
17.22754209324478,-2.4298295271608246
19.815644672899083,-2.193053110279415
41.63167369758729,-2.392434563806385
-23.45245301349681,-2.1707784725947734
-9.884242673138175,-2.2423491083163243
28.28999822590636,-2.3020362813910937
8.654115682065523,-2.2094406294264646
13.884750231467905,-2.174119480392335
-13.205742762164704,-2.3775699243939075
0.11106643885584333,-2.2855910298900315
-37.31704935725543,-2.2515314452185904
49.48171054896197,-2.3917742683995
48.84148133723282,-2.4286018393109625
29.83902245191679,-2.429997575202178
-9.993728990584096,-2.229962679011937
-38.0484640701014,-2.3444976005888023
-11.366086552724852,-2.178821542561234
-34.41839651848308,-2.3180276610601034
5.824577435805423,-2.3575510333899574
2.515093864951524,-2.223779429908961
-42.78466326056783,-2.1789467170845978
-44.536777874168536,-2.3684452465063024
-34.03827065747911,-2.364509621705639
-30.50411436198075,-2.1972200946204765
-48.43728412933691,-2.1742829005762645
-14.134416002453854,-2.4299995081021675
-40.12676692252288,-2.385125926112709
5.717860417673627,-2.369639724143868
12.371139142972268,-2.3252191698504427
-27.748144499630122,-2.365291440658919
12.924684340776494,-2.254409577839068
43.00589368718518,-2.4077035246798393
-32.766237338612754,-2.4268528792143407
-5.095985172141447,-2.1794477848007765
23.079169854222457,-2.415142306482021
-4.61073797317637,-2.170671062137306
43.69608412703211,-2.336701773684102
-11.71929711050067,-2.2025850521562385
3.7998762320712984,-2.3795287986767586
-3.9155982196789623,-2.2091293129517346
29.053556722030578,-2.391354472704408
-32.04225680864002,-2.3762028224169582
36.70782808890087,-2.4087748574135053
47.41110727750011,-2.336827021754918
11.322791832676614,-2.423102240991532
-33.559564491528775,-2.4092473387361024
23.504783709255335,-2.429787676695007
-5.535864304571213,-2.2116421039153042
9.731664624530502,-2.33927198966263
0.3461345461450165,-2.2558956601251894
-15.328687400362448,-2.348132226487607
-32.62849583766456,-2.421747590351661
44.87026658876165,-2.1991470287450707
-29.73932902638966,-2.170726924394778
4.052072677657492,-2.4026737739884854
-14.05604368584568,-2.429572470674887
27.542118064032763,-2.2130925082123754
-45.250655879603606,-2.4240997279977865
38.53656892227984,-2.2034173568166655
-30.180061978019047,-2.1772237438375535
-0.8662863382892994,-2.399050770564048
14.066932435749123,-2.170320505789677
-14.059855825040344,-2.429611687906019
4.7513516937905536,-2.4299013364353166
4.410132104796979,-2.4241067235662204
34.89820795090614,-2.343437724983675
-3.1793519504473977,-2.2950924577691016
-10.032054727710971,-2.2258176780082803
33.5757778601875,-2.1919094108278383
-18.00370297800704,-2.2026901945069257
25.345824144806087,-2.2725083680826685
35.584163422356056,-2.4112236519135006
-13.119029332276078,-2.368243760143261
-14.817673257375539,-2.4010430526285393
21.44227354357919,-2.2321753814242844
-33.89157712037063,-2.380314024544161
16.33845744491198,-2.3766407192938828
-21.105575046725633,-2.4006561490145573
39.55777393895326,-2.1753492425014613
-38.28908576444813,-2.3723241158808457
30.57834690238657,-2.3965933066499314
5.374518962003847,-2.402528986668349
-6.444119786415655,-2.3208312884409694
26.61571698263647,-2.1705009873353487
-37.29743872283524,-2.249175350497392
47.98633636859533,-2.3987267480826864
-38.97700131646138,-2.424463118910289
25.911313684305597,-2.2087057005015867
-12.50289231004541,-2.2917533613422836
0.7336572282725768,-2.21295324253626
-34.324870910847636,-2.329972183928908
-21.464329181548237,-2.3653622500795994
-26.54116896449824,-2.4282901301206525
-25.907744902449892,-2.390963430991286
14.296233031080433,-2.1716411665779347
25.651534157780517,-2.235541806615367
34.98739727967367,-2.354178798373205
1.7326520266957033,-2.171699108196925
4.784368814909236,-2.4296633741010183
-31.051317888129116,-2.253644119554639
-27.426368831769732,-2.397491656364315
34.43479890676501,-2.2840863774432267
13.852747722639933,-2.175222778360775
30.266302556926945,-2.418639335862789
3.2308339080549118,-2.311585970332311
-21.06405208194876,-2.403984497410439
-30.24257689415154,-2.1801332012327683
5.632138455875804,-2.3787825291935634
-44.56767533035597,-2.371826902700013
-26.413987496749236,-2.424588417227183
10.255985412211018,-2.3960369426499586
8.273909261897693,-2.181294601709059
34.43896483802263,-2.284624012055052
37.730711845981176,-2.2958926832693254
40.40234858020689,-2.244821317641216
34.37077582427122,-2.275864216900901
-40.879754285922175,-2.2949248174722046
22.814731938492244,-2.395366150989701
47.5781848686635,-2.3570477685523024
-29.679892609533386,-2.171770690841381
-9.032786978670693,-2.349663787907839
12.250293134296584,-2.3404092981927023
-39.17824960654003,-2.4294542982154623
16.091815216143303,-2.3486843339930172
6.218908063466074,-2.308350288951025
17.303384682586938,-2.429960586319915
41.771149928245094,-2.4042452002129893
-20.259048218043795,-2.428312429476393
34.94619387839842,-2.349265097616481
39.710712467296034,-2.1824268574815866
-34.612751172538566,-2.2928234922446076
21.553329423078964,-2.24488450737102
6.321209594298303,-2.2950580337628366
-41.98731465577467,-2.181521381145128
38.36671693685153,-2.2195160862835506
12.086380431342228,-2.3600301608276633
30.504126742888687,-2.4027789198411824
45.403728774913034,-2.1714474439044116
-22.068009737245063,-2.290017884157968
6.095653190485137,-2.324236530559973
3.4825168788208885,-2.3434665747404644
-13.728175410345585,-2.4192779044099053
37.71349832890955,-2.2981298213555097
8.370111854010517,-2.186934385805088
-27.52911705184953,-2.3881570539153048
37.454897541640335,-2.3314332218846525
-28.85298963947347,-2.228903125700847
-0.7323072156010113,-2.3869163277490113
-31.846462738468652,-2.354256557192448
-40.284140695160474,-2.368675325021876
-23.70062093276639,-2.1712480157213347
-41.40145654763241,-2.2308629805328444
11.969702331342916,-2.3730456427920097
-25.73593799895333,-2.3737461389723005
29.023111865787683,-2.3884967350028385
39.94796092172706,-2.1987565642212012
-17.16620658236826,-2.1708225628238234
-33.13887512367765,-2.428498130568191
-22.322912352885073,-2.257657552848135
29.60589949476264,-2.426297671322765
40.265500872307555,-2.229279264277574
42.55294505935724,-2.4287017459523854
-4.5135844180617966,-2.172560561341572
-48.671127095218544,-2.1700360751611476
33.760406306496776,-2.207005588078659
-29.589905553285277,-2.1742111416267176
6.988003787771802,-2.215773575694288
26.69523545251073,-2.170004480093694
-35.50984376938552,-2.194080488292371
-33.131920319963356,-2.4286320562152195
-49.62296417612843,-2.222102251714028
18.26851749234062,-2.3713559922917224
-38.319160578468626,-2.3755397271891816
-9.305449471757633,-2.3154759147972106
-5.780868606005605,-2.2374105449193675
-41.89079740949209,-2.1872289711644184
-40.76160480056438,-2.3102722408415004
-12.338115637288126,-2.270583846076298
-16.589496809844597,-2.199677040874419
15.572789955775676,-2.2824809342477126
-42.128048471089826,-2.175187567339592
24.12501454363351,-2.4099306741718687
-29.56978191024383,-2.1748970272305654
-14.675826642698063,-2.4115916108371347
5.077462025603637,-2.421432699080325
34.33864586134686,-2.271773104080603
-24.39757114127402,-2.2128072681355397
-27.81055130014115,-2.3581534609624626
-17.684722571520652,-2.18056606977977
9.151623152264989,-2.264929819802751
11.165339404421658,-2.42813118211447
32.650880829485274,-2.177262691760498
23.793084274004315,-2.426542781539801
42.86183933503517,-2.4170389752866357
48.522121904429895,-2.4280692016937544
40.98909533153153,-2.3192200896856727
18.412260750543282,-2.355053792482328
37.506258918858464,-2.324915761814349
-0.9472037961910402,-2.405532156923966
9.878847430712135,-2.357021414421185
-17.345264885511668,-2.170287386042481
7.974137313538897,-2.1709373016797637
